invoice_id,branch,city,category,unit_price,quantity,date,time,payment_method,rating,profit_margin,total_price,profit,year,month,day,day_of_week,hour
8084,WALM069,Rockwall,Fashion accessories,29,1,29/12/2021,23/03/2026 15:15,Credit card,4,0.33,29,9.57,2021,12,29,Wednesday,15
8085,WALM073,Seguin,Home and lifestyle,29,2,11/06/2021,23/03/2026 19:36,Credit card,5,0.33,58,19.14,2021,6,11,Friday,19
8086,WALM035,San Angelo,Fashion accessories,67,1,26/11/2023,23/03/2026 19:26,Credit card,5,0.48,67,32.16,2023,11,26,Sunday,19
8087,WALM082,Weslaco,Home and lifestyle,31,2,26/12/2023,23/03/2026 15:14,Credit card,7,0.33,62,20.46,2023,12,26,Tuesday,15
8088,WALM056,Rowlett,Fashion accessories,79,1,26/12/2022,23/03/2026 17:39,Credit card,6,0.33,79,26.07,2022,12,26,Monday,17
8089,WALM029,Round Rock,Home and lifestyle,63,3,21/12/2021,23/03/2026 19:34,Credit card,3,0.48,189,90.72,2021,12,21,Tuesday,19
8090,WALM025,Waco,Fashion accessories,23,3,25/11/2020,23/03/2026 17:30,Credit card,6,0.48,69,33.12,2020,11,25,Wednesday,17
8091,WALM038,Sugar Land,Home and lifestyle,53,1,29/12/2020,23/03/2026 15:48,Credit card,7,0.48,53,25.44,2020,12,29,Tuesday,15
8092,WALM084,Schertz,Fashion accessories,38,3,12/07/2023,23/03/2026 15:19,Credit card,7,0.33,114,37.62,2023,7,12,Wednesday,15
8093,WALM038,Sugar Land,Home and lifestyle,47,1,21/11/2022,23/03/2026 20:26,Credit card,7,0.48,47,22.56,2022,11,21,Monday,20
8094,WALM099,Weatherford,Fashion accessories,51,3,19/12/2023,23/03/2026 17:57,Credit card,3,0.18,153,27.54,2023,12,19,Tuesday,17
8095,WALM035,San Angelo,Home and lifestyle,38,2,17/12/2021,23/03/2026 17:43,Credit card,3,0.48,76,36.48,2021,12,17,Friday,17
8096,WALM065,Texas City,Fashion accessories,22,1,16/12/2020,23/03/2026 18:17,Credit card,3,0.33,22,7.26,2020,12,16,Wednesday,18
8097,WALM065,Texas City,Home and lifestyle,26,3,12/01/2022,23/03/2026 20:34,Credit card,7,0.33,78,25.74,2022,1,12,Wednesday,20
8098,WALM089,Southlake,Fashion accessories,33,3,11/03/2022,23/03/2026 17:52,Credit card,5,0.33,99,32.67,2022,3,11,Friday,17
8099,WALM082,Weslaco,Home and lifestyle,43,2,12/02/2023,23/03/2026 20:10,Credit card,7,0.33,86,28.38,2023,2,12,Sunday,20
8100,WALM082,Weslaco,Fashion accessories,16,3,25/12/2023,23/03/2026 19:10,Credit card,4,0.33,48,15.84,2023,12,25,Monday,19
8101,WALM058,Port Arthur,Home and lifestyle,50,3,22/11/2023,23/03/2026 16:33,Credit card,5,0.33,150,49.5,2023,11,22,Wednesday,16
8102,WALM075,San Marcos,Fashion accessories,55,1,22/12/2023,23/03/2026 10:39,Credit card,7,0.33,55,18.15,2023,12,22,Friday,10
8103,WALM029,Round Rock,Home and lifestyle,41,3,26/11/2021,23/03/2026 16:23,Credit card,4,0.48,123,59.04,2021,11,26,Friday,16
8104,WALM082,Weslaco,Fashion accessories,60,2,17/12/2021,23/03/2026 15:39,Credit card,4,0.33,120,39.6,2021,12,17,Friday,15
8105,WALM086,Rosenberg,Home and lifestyle,63,1,11/05/2021,23/03/2026 14:45,Credit card,4,0.33,63,20.79,2021,5,11,Tuesday,14
8106,WALM074,Weslaco,Fashion accessories,64,2,12/09/2021,23/03/2026 07:59,Credit card,4,0.33,128,42.24,2021,9,12,Sunday,7
8107,WALM073,Seguin,Home and lifestyle,31,2,19/11/2020,23/03/2026 08:03,Credit card,7,0.33,62,20.46,2020,11,19,Thursday,8
8108,WALM055,Waxahachie,Fashion accessories,76,2,17/12/2020,23/03/2026 11:12,Credit card,6,0.33,152,50.16,2020,12,17,Thursday,11
8109,WALM055,Waxahachie,Home and lifestyle,46,3,26/12/2021,23/03/2026 11:12,Credit card,5,0.33,138,45.54,2021,12,26,Sunday,11
8110,WALM075,San Marcos,Fashion accessories,64,2,12/10/2023,23/03/2026 16:20,Credit card,3,0.33,128,42.24,2023,10,12,Thursday,16
8111,WALM075,San Marcos,Home and lifestyle,61,2,12/01/2020,23/03/2026 06:28,Credit card,6,0.33,122,40.26,2020,1,12,Sunday,6
8112,WALM029,Round Rock,Fashion accessories,67,3,11/10/2021,23/03/2026 10:01,Credit card,5,0.48,201,96.48,2021,10,11,Monday,10
8113,WALM009,Plano,Home and lifestyle,37,1,31/12/2022,23/03/2026 07:08,Credit card,3,0.48,37,17.76,2022,12,31,Saturday,7
8114,WALM032,Tyler,Fashion accessories,35,3,11/06/2020,23/03/2026 07:48,Credit card,5,0.48,105,50.4,2020,6,11,Thursday,7
8115,WALM050,Victoria,Home and lifestyle,78,3,20/12/2022,23/03/2026 15:05,Ewallet,6,0.48,234,112.32,2022,12,20,Tuesday,15
8116,WALM038,Sugar Land,Fashion accessories,74,2,13/11/2020,23/03/2026 14:14,Credit card,3,0.48,148,71.04,2020,11,13,Friday,14
8117,WALM089,Southlake,Home and lifestyle,84,2,16/11/2020,23/03/2026 06:28,Credit card,3,0.33,168,55.44,2020,11,16,Monday,6
8118,WALM009,Plano,Fashion accessories,54,3,11/04/2023,23/03/2026 08:05,Credit card,3,0.48,162,77.76,2023,4,11,Tuesday,8
8119,WALM069,Rockwall,Home and lifestyle,80,3,12/02/2023,23/03/2026 15:22,Credit card,4,0.33,240,79.2,2023,2,12,Sunday,15
8120,WALM089,Southlake,Fashion accessories,42,3,18/11/2023,23/03/2026 14:27,Credit card,6,0.33,126,41.58,2023,11,18,Saturday,14
8121,WALM089,Southlake,Home and lifestyle,39,1,20/11/2022,23/03/2026 08:56,Credit card,6,0.33,39,12.87,2022,11,20,Sunday,8
8122,WALM009,Plano,Fashion accessories,62,3,13/11/2021,23/03/2026 08:47,Credit card,4,0.48,186,89.28,2021,11,13,Saturday,8
8123,WALM030,Richardson,Home and lifestyle,19,1,22/12/2021,23/03/2026 10:18,Credit card,7,0.48,19,9.12,2021,12,22,Wednesday,10
8124,WALM055,Waxahachie,Fashion accessories,16,2,14/12/2020,23/03/2026 08:40,Credit card,7,0.33,32,10.56,2020,12,14,Monday,8
8125,WALM084,Schertz,Home and lifestyle,59,3,12/09/2023,23/03/2026 09:28,Credit card,6,0.33,177,58.41,2023,9,12,Tuesday,9
8126,WALM075,San Marcos,Fashion accessories,71,1,11/04/2022,23/03/2026 15:20,Credit card,7,0.33,71,23.43,2022,4,11,Monday,15
8127,WALM065,Texas City,Home and lifestyle,45,2,17/12/2022,23/03/2026 10:27,Credit card,6,0.33,90,29.7,2022,12,17,Saturday,10
8128,WALM032,Tyler,Fashion accessories,66,2,23/12/2023,23/03/2026 10:21,Credit card,5,0.48,132,63.36,2023,12,23,Saturday,10
8129,WALM087,Waxahachie,Home and lifestyle,25,2,28/12/2020,23/03/2026 06:36,Credit card,3,0.33,50,16.5,2020,12,28,Monday,6
8130,WALM035,San Angelo,Fashion accessories,51,3,13/12/2023,23/03/2026 12:32,Credit card,7,0.48,153,73.44,2023,12,13,Wednesday,12
8131,WALM099,Weatherford,Home and lifestyle,54,1,18/11/2023,23/03/2026 10:42,Credit card,5,0.18,54,9.72,2023,11,18,Saturday,10
8132,WALM084,Schertz,Fashion accessories,19,1,20/12/2020,23/03/2026 14:46,Credit card,5,0.33,19,6.27,2020,12,20,Sunday,14
8133,WALM054,Sherman,Home and lifestyle,67,2,12/03/2023,23/03/2026 08:33,Credit card,3,0.21,134,28.14,2023,3,12,Sunday,8
8134,WALM050,Victoria,Fashion accessories,47,1,12/01/2022,23/03/2026 13:24,Ewallet,6,0.48,47,22.56,2022,1,12,Wednesday,13
8135,WALM069,Rockwall,Home and lifestyle,31,2,26/12/2023,23/03/2026 11:23,Credit card,5,0.33,62,20.46,2023,12,26,Tuesday,11
8136,WALM058,Port Arthur,Fashion accessories,36,3,13/11/2022,23/03/2026 14:42,Credit card,6,0.33,108,35.64,2022,11,13,Sunday,14
8137,WALM073,Seguin,Home and lifestyle,84,2,31/12/2022,23/03/2026 13:30,Credit card,5,0.33,168,55.44,2022,12,31,Saturday,13
8138,WALM069,Rockwall,Fashion accessories,69,3,18/12/2020,23/03/2026 11:42,Credit card,7,0.33,207,68.31,2020,12,18,Friday,11
8139,WALM086,Rosenberg,Home and lifestyle,19,2,12/02/2023,23/03/2026 06:14,Credit card,3,0.33,38,12.54,2023,2,12,Sunday,6
8140,WALM074,Weslaco,Fashion accessories,84,2,16/11/2022,23/03/2026 16:44,Credit card,3,0.33,168,55.44,2022,11,16,Wednesday,16
8141,WALM082,Weslaco,Home and lifestyle,22,3,11/11/2021,23/03/2026 06:03,Credit card,6,0.33,66,21.78,2021,11,11,Thursday,6
8142,WALM046,Temple,Fashion accessories,31,3,30/11/2021,23/03/2026 07:14,Credit card,7,0.48,93,44.64,2021,11,30,Tuesday,7
8143,WALM050,Victoria,Home and lifestyle,74,1,28/11/2020,23/03/2026 08:40,Ewallet,4,0.48,74,35.52,2020,11,28,Saturday,8
8144,WALM069,Rockwall,Fashion accessories,56,2,30/11/2022,23/03/2026 14:31,Credit card,5,0.33,112,36.96,2022,11,30,Wednesday,14
8145,WALM003,San Antonio,Home and lifestyle,40,1,18/11/2022,23/03/2026 13:41,Credit card,5,0.48,40,19.2,2022,11,18,Friday,13
8146,WALM086,Rosenberg,Fashion accessories,66,3,19/11/2023,23/03/2026 12:15,Credit card,5,0.33,198,65.34,2023,11,19,Sunday,12
8147,WALM074,Weslaco,Home and lifestyle,19,1,12/10/2020,23/03/2026 12:20,Credit card,7,0.33,19,6.27,2020,10,12,Monday,12
8148,WALM065,Texas City,Fashion accessories,55,3,11/12/2023,23/03/2026 15:00,Credit card,7,0.33,165,54.45,2023,12,11,Monday,15
8149,WALM082,Weslaco,Home and lifestyle,82,1,27/12/2023,23/03/2026 15:06,Credit card,4,0.33,82,27.06,2023,12,27,Wednesday,15
8150,WALM030,Richardson,Fashion accessories,64,3,28/11/2021,23/03/2026 14:34,Credit card,3,0.48,192,92.16,2021,11,28,Sunday,14
8151,WALM084,Schertz,Home and lifestyle,60,1,28/12/2021,23/03/2026 12:56,Credit card,5,0.33,60,19.8,2021,12,28,Tuesday,12
8152,WALM055,Waxahachie,Fashion accessories,31,3,18/12/2023,23/03/2026 07:17,Credit card,4,0.33,93,30.69,2023,12,18,Monday,7
8153,WALM058,Port Arthur,Home and lifestyle,51,3,11/09/2022,23/03/2026 06:29,Credit card,3,0.33,153,50.49,2022,9,11,Sunday,6
8154,WALM003,San Antonio,Fashion accessories,30,2,29/11/2021,23/03/2026 06:01,Credit card,3,0.48,60,28.8,2021,11,29,Monday,6
8155,WALM086,Rosenberg,Home and lifestyle,76,1,12/02/2022,23/03/2026 07:24,Credit card,3,0.33,76,25.08,2022,2,12,Saturday,7
8156,WALM038,Sugar Land,Fashion accessories,69,2,11/07/2021,23/03/2026 13:19,Credit card,4,0.48,138,66.24,2021,7,11,Sunday,13
8157,WALM089,Southlake,Home and lifestyle,30,2,11/06/2021,23/03/2026 15:09,Credit card,6,0.33,60,19.8,2021,6,11,Friday,15
8158,WALM003,San Antonio,Fashion accessories,15,2,23/11/2020,23/03/2026 06:34,Credit card,3,0.48,30,14.4,2020,11,23,Monday,6
8159,WALM074,Weslaco,Home and lifestyle,82,3,11/10/2021,23/03/2026 08:08,Credit card,7,0.33,246,81.18,2021,10,11,Monday,8
8160,WALM009,Plano,Fashion accessories,21,3,25/12/2022,23/03/2026 10:40,Credit card,6,0.48,63,30.24,2022,12,25,Sunday,10
8161,WALM038,Sugar Land,Home and lifestyle,54,1,14/11/2020,23/03/2026 06:21,Credit card,4,0.48,54,25.92,2020,11,14,Saturday,6
8162,WALM056,Rowlett,Fashion accessories,79,2,26/11/2022,23/03/2026 08:24,Credit card,6,0.33,158,52.14,2022,11,26,Saturday,8
8163,WALM055,Waxahachie,Home and lifestyle,55,3,25/12/2020,23/03/2026 08:47,Credit card,4,0.33,165,54.45,2020,12,25,Friday,8
8164,WALM075,San Marcos,Fashion accessories,77,2,21/12/2023,23/03/2026 07:43,Credit card,6,0.33,154,50.82,2023,12,21,Thursday,7
8165,WALM065,Texas City,Home and lifestyle,78,1,12/11/2020,23/03/2026 16:33,Credit card,4,0.33,78,25.74,2020,11,12,Thursday,16
8166,WALM087,Waxahachie,Fashion accessories,80,2,17/11/2023,23/03/2026 12:27,Credit card,5,0.33,160,52.8,2023,11,17,Friday,12
8167,WALM086,Rosenberg,Home and lifestyle,24,2,16/12/2022,23/03/2026 14:47,Credit card,4,0.33,48,15.84,2022,12,16,Friday,14
8168,WALM054,Sherman,Fashion accessories,80,1,26/11/2021,23/03/2026 06:34,Credit card,3,0.21,80,16.8,2021,11,26,Friday,6
8169,WALM087,Waxahachie,Home and lifestyle,63,3,11/06/2021,23/03/2026 12:33,Credit card,4,0.33,189,62.37,2021,6,11,Friday,12
8170,WALM032,Tyler,Fashion accessories,21,3,11/02/2021,23/03/2026 17:00,Credit card,5,0.48,63,30.24,2021,2,11,Thursday,17
8171,WALM054,Sherman,Home and lifestyle,39,1,12/01/2022,23/03/2026 15:30,Credit card,3,0.21,39,8.19,2022,1,12,Wednesday,15
8172,WALM089,Southlake,Fashion accessories,15,3,12/11/2021,23/03/2026 07:13,Credit card,7,0.33,45,14.85,2021,11,12,Friday,7
8173,WALM029,Round Rock,Home and lifestyle,40,3,12/08/2020,23/03/2026 10:50,Credit card,3,0.48,120,57.6,2020,8,12,Wednesday,10
8174,WALM089,Southlake,Fashion accessories,79,3,11/12/2020,23/03/2026 06:53,Credit card,6,0.33,237,78.21,2020,12,11,Friday,6
8175,WALM050,Victoria,Home and lifestyle,56,2,12/12/2023,23/03/2026 16:36,Ewallet,7,0.48,112,53.76,2023,12,12,Tuesday,16
8176,WALM056,Rowlett,Fashion accessories,30,3,21/12/2020,23/03/2026 09:55,Credit card,5,0.33,90,29.7,2020,12,21,Monday,9
8177,WALM029,Round Rock,Home and lifestyle,63,3,12/01/2020,23/03/2026 13:02,Credit card,3,0.48,189,90.72,2020,1,12,Sunday,13
8178,WALM025,Waco,Fashion accessories,75,3,14/11/2022,23/03/2026 14:18,Credit card,6,0.48,225,108,2022,11,14,Monday,14
8179,WALM084,Schertz,Home and lifestyle,29,2,31/12/2022,23/03/2026 16:56,Credit card,6,0.33,58,19.14,2022,12,31,Saturday,16
8180,WALM087,Waxahachie,Fashion accessories,38,1,22/12/2020,23/03/2026 14:41,Credit card,7,0.33,38,12.54,2020,12,22,Tuesday,14
8181,WALM074,Weslaco,Home and lifestyle,70,1,16/12/2023,23/03/2026 11:53,Credit card,7,0.33,70,23.1,2023,12,16,Saturday,11
8182,WALM030,Richardson,Fashion accessories,36,3,13/11/2022,23/03/2026 16:26,Credit card,6,0.48,108,51.84,2022,11,13,Sunday,16
8183,WALM074,Weslaco,Home and lifestyle,22,1,11/03/2021,23/03/2026 12:39,Credit card,3,0.33,22,7.26,2021,3,11,Thursday,12
8184,WALM032,Tyler,Fashion accessories,53,3,29/12/2022,23/03/2026 16:36,Credit card,5,0.48,159,76.32,2022,12,29,Thursday,16
8185,WALM038,Sugar Land,Home and lifestyle,21,3,14/11/2021,23/03/2026 16:32,Credit card,4,0.48,63,30.24,2021,11,14,Sunday,16
8186,WALM087,Waxahachie,Fashion accessories,53,2,14/12/2023,23/03/2026 16:50,Credit card,3,0.33,106,34.98,2023,12,14,Thursday,16
8187,WALM099,Weatherford,Home and lifestyle,20,1,27/11/2022,23/03/2026 16:47,Credit card,7,0.18,20,3.6,2022,11,27,Sunday,16
8188,WALM038,Sugar Land,Fashion accessories,21,3,26/12/2022,23/03/2026 09:49,Credit card,6,0.48,63,30.24,2022,12,26,Monday,9
8189,WALM030,Richardson,Home and lifestyle,28,2,16/12/2022,23/03/2026 13:30,Credit card,4,0.48,56,26.88,2022,12,16,Friday,13
8190,WALM056,Rowlett,Fashion accessories,20,3,24/11/2022,23/03/2026 12:32,Credit card,5,0.33,60,19.8,2022,11,24,Thursday,12
8191,WALM089,Southlake,Home and lifestyle,65,1,12/12/2020,23/03/2026 16:15,Credit card,5,0.33,65,21.45,2020,12,12,Saturday,16
8192,WALM009,Plano,Fashion accessories,53,1,21/12/2022,23/03/2026 06:06,Credit card,7,0.48,53,25.44,2022,12,21,Wednesday,6
8193,WALM074,Weslaco,Home and lifestyle,54,2,11/12/2022,23/03/2026 15:34,Credit card,4,0.33,108,35.64,2022,12,11,Sunday,15
8194,WALM050,Victoria,Fashion accessories,63,3,12/05/2021,23/03/2026 15:32,Ewallet,6,0.48,189,90.72,2021,5,12,Wednesday,15
8195,WALM009,Plano,Home and lifestyle,75,2,11/02/2020,23/03/2026 15:34,Credit card,4,0.48,150,72,2020,2,11,Tuesday,15
8196,WALM003,San Antonio,Fashion accessories,21,3,12/12/2022,23/03/2026 06:08,Credit card,5,0.48,63,30.24,2022,12,12,Monday,6
8197,WALM065,Texas City,Home and lifestyle,73,2,25/11/2022,23/03/2026 08:49,Credit card,6,0.33,146,48.18,2022,11,25,Friday,8
8198,WALM055,Waxahachie,Fashion accessories,27,1,12/08/2022,23/03/2026 08:33,Credit card,7,0.33,27,8.91,2022,8,12,Friday,8
8199,WALM087,Waxahachie,Home and lifestyle,15,1,17/12/2022,23/03/2026 13:56,Credit card,4,0.33,15,4.95,2022,12,17,Saturday,13
8200,WALM056,Rowlett,Fashion accessories,27,1,12/01/2023,23/03/2026 12:36,Credit card,4,0.33,27,8.91,2023,1,12,Thursday,12
8201,WALM003,San Antonio,Home and lifestyle,81,2,22/11/2022,23/03/2026 10:34,Credit card,7,0.48,162,77.76,2022,11,22,Tuesday,10
8202,WALM075,San Marcos,Fashion accessories,29,2,23/12/2020,23/03/2026 13:31,Credit card,6,0.33,58,19.14,2020,12,23,Wednesday,13
8203,WALM009,Plano,Home and lifestyle,55,1,16/12/2022,23/03/2026 12:02,Credit card,7,0.48,55,26.4,2022,12,16,Friday,12
8204,WALM025,Waco,Fashion accessories,21,1,11/12/2023,23/03/2026 15:14,Credit card,7,0.48,21,10.08,2023,12,11,Monday,15
8205,WALM025,Waco,Home and lifestyle,41,1,11/02/2020,23/03/2026 15:08,Credit card,5,0.48,41,19.68,2020,2,11,Tuesday,15
8206,WALM050,Victoria,Fashion accessories,23,1,15/12/2023,23/03/2026 13:26,Ewallet,5,0.48,23,11.04,2023,12,15,Friday,13
8207,WALM089,Southlake,Home and lifestyle,41,2,24/12/2021,23/03/2026 10:52,Credit card,6,0.33,82,27.06,2021,12,24,Friday,10
8208,WALM050,Victoria,Fashion accessories,31,2,27/12/2023,23/03/2026 11:44,Ewallet,3,0.48,62,29.76,2023,12,27,Wednesday,11
8209,WALM086,Rosenberg,Home and lifestyle,75,2,22/12/2022,23/03/2026 13:47,Credit card,6,0.33,150,49.5,2022,12,22,Thursday,13
8210,WALM074,Weslaco,Fashion accessories,54,3,19/11/2023,23/03/2026 13:04,Credit card,3,0.33,162,53.46,2023,11,19,Sunday,13
8211,WALM050,Victoria,Home and lifestyle,82,3,11/08/2020,23/03/2026 08:27,Ewallet,5,0.48,246,118.08,2020,8,11,Tuesday,8
8212,WALM055,Waxahachie,Fashion accessories,32,2,25/12/2020,23/03/2026 11:03,Credit card,4,0.33,64,21.12,2020,12,25,Friday,11
8213,WALM003,San Antonio,Home and lifestyle,68,3,12/09/2021,23/03/2026 07:52,Credit card,4,0.48,204,97.92,2021,9,12,Sunday,7
8214,WALM054,Sherman,Fashion accessories,51,1,11/03/2022,23/03/2026 12:53,Credit card,3,0.21,51,10.71,2022,3,11,Friday,12
8215,WALM054,Sherman,Home and lifestyle,63,3,29/12/2021,23/03/2026 16:12,Credit card,4,0.21,189,39.69,2021,12,29,Wednesday,16
8216,WALM089,Southlake,Fashion accessories,69,2,25/11/2021,23/03/2026 08:55,Credit card,5,0.33,138,45.54,2021,11,25,Thursday,8
8217,WALM056,Rowlett,Home and lifestyle,57,2,12/11/2021,23/03/2026 12:08,Credit card,6,0.33,114,37.62,2021,11,12,Friday,12
8218,WALM030,Richardson,Fashion accessories,23,2,11/12/2021,23/03/2026 09:25,Credit card,7,0.48,46,22.08,2021,12,11,Saturday,9
8219,WALM046,Temple,Home and lifestyle,31,1,29/12/2022,23/03/2026 14:15,Credit card,3,0.48,31,14.88,2022,12,29,Thursday,14
8220,WALM054,Sherman,Fashion accessories,37,1,19/12/2023,23/03/2026 11:06,Credit card,6,0.21,37,7.77,2023,12,19,Tuesday,11
8221,WALM087,Waxahachie,Home and lifestyle,62,1,21/12/2023,23/03/2026 09:37,Credit card,3,0.33,62,20.46,2023,12,21,Thursday,9
8222,WALM086,Rosenberg,Fashion accessories,71,3,12/10/2022,23/03/2026 09:58,Credit card,7,0.33,213,70.29,2022,10,12,Wednesday,9
8223,WALM086,Rosenberg,Home and lifestyle,39,2,26/11/2022,23/03/2026 07:07,Credit card,5,0.33,78,25.74,2022,11,26,Saturday,7
8224,WALM082,Weslaco,Fashion accessories,22,3,16/11/2023,23/03/2026 16:41,Credit card,7,0.33,66,21.78,2023,11,16,Thursday,16
8225,WALM056,Rowlett,Home and lifestyle,24,2,11/10/2020,23/03/2026 08:19,Credit card,6,0.33,48,15.84,2020,10,11,Sunday,8
8226,WALM086,Rosenberg,Fashion accessories,71,3,17/11/2021,23/03/2026 13:08,Credit card,4,0.33,213,70.29,2021,11,17,Wednesday,13
8227,WALM086,Rosenberg,Home and lifestyle,18,1,18/12/2022,23/03/2026 08:24,Credit card,6,0.33,18,5.94,2022,12,18,Sunday,8
8228,WALM056,Rowlett,Fashion accessories,15,3,17/11/2020,23/03/2026 10:42,Credit card,4,0.33,45,14.85,2020,11,17,Tuesday,10
8229,WALM054,Sherman,Home and lifestyle,84,3,13/11/2022,23/03/2026 15:17,Credit card,6,0.21,252,52.92,2022,11,13,Sunday,15
8230,WALM054,Sherman,Fashion accessories,19,1,29/11/2020,23/03/2026 11:02,Credit card,5,0.21,19,3.99,2020,11,29,Sunday,11
8231,WALM075,San Marcos,Home and lifestyle,16,1,12/05/2023,23/03/2026 15:53,Credit card,4,0.33,16,5.28,2023,5,12,Friday,15
8232,WALM084,Schertz,Fashion accessories,82,2,11/12/2022,23/03/2026 14:05,Credit card,4,0.33,164,54.12,2022,12,11,Sunday,14
8233,WALM065,Texas City,Home and lifestyle,81,1,15/12/2023,23/03/2026 10:50,Credit card,3,0.33,81,26.73,2023,12,15,Friday,10
8234,WALM038,Sugar Land,Fashion accessories,59,3,13/12/2022,23/03/2026 11:53,Credit card,6,0.48,177,84.96,2022,12,13,Tuesday,11
8235,WALM082,Weslaco,Home and lifestyle,48,2,18/11/2023,23/03/2026 12:39,Credit card,4,0.33,96,31.68,2023,11,18,Saturday,12
8236,WALM030,Richardson,Fashion accessories,43,1,14/12/2021,23/03/2026 16:21,Credit card,6,0.48,43,20.64,2021,12,14,Tuesday,16
8237,WALM025,Waco,Home and lifestyle,61,2,12/11/2021,23/03/2026 14:47,Credit card,3,0.48,122,58.56,2021,11,12,Friday,14
8238,WALM025,Waco,Fashion accessories,57,3,11/08/2020,23/03/2026 14:01,Credit card,6,0.48,171,82.08,2020,8,11,Tuesday,14
8239,WALM029,Round Rock,Home and lifestyle,45,1,12/05/2023,23/03/2026 07:37,Credit card,7,0.48,45,21.6,2023,5,12,Friday,7
8240,WALM030,Richardson,Fashion accessories,32,3,26/12/2021,23/03/2026 06:54,Credit card,7,0.48,96,46.08,2021,12,26,Sunday,6
8241,WALM087,Waxahachie,Home and lifestyle,66,3,11/05/2023,23/03/2026 07:11,Credit card,6,0.33,198,65.34,2023,5,11,Thursday,7
8242,WALM099,Weatherford,Fashion accessories,74,2,11/07/2021,23/03/2026 14:54,Credit card,7,0.18,148,26.64,2021,7,11,Sunday,14
8243,WALM050,Victoria,Home and lifestyle,82,3,13/11/2021,23/03/2026 09:46,Ewallet,7,0.48,246,118.08,2021,11,13,Saturday,9
8244,WALM084,Schertz,Fashion accessories,83,3,19/11/2021,23/03/2026 10:52,Credit card,6,0.33,249,82.17,2021,11,19,Friday,10
8245,WALM099,Weatherford,Home and lifestyle,16,3,11/12/2021,23/03/2026 14:27,Credit card,7,0.18,48,8.64,2021,12,11,Saturday,14
8246,WALM056,Rowlett,Fashion accessories,31,3,29/12/2020,23/03/2026 11:17,Credit card,7,0.33,93,30.69,2020,12,29,Tuesday,11
8247,WALM075,San Marcos,Home and lifestyle,47,1,24/11/2023,23/03/2026 13:00,Credit card,4,0.33,47,15.51,2023,11,24,Friday,13
8248,WALM038,Sugar Land,Fashion accessories,60,2,11/06/2020,23/03/2026 16:50,Credit card,7,0.48,120,57.6,2020,6,11,Thursday,16
8249,WALM050,Victoria,Home and lifestyle,42,2,12/04/2020,23/03/2026 11:37,Ewallet,3,0.48,84,40.32,2020,4,12,Sunday,11
8250,WALM082,Weslaco,Fashion accessories,41,1,29/12/2021,23/03/2026 08:20,Credit card,4,0.33,41,13.53,2021,12,29,Wednesday,8
8251,WALM055,Waxahachie,Home and lifestyle,34,1,23/12/2020,23/03/2026 16:59,Credit card,7,0.33,34,11.22,2020,12,23,Wednesday,16
8252,WALM058,Port Arthur,Fashion accessories,34,1,23/12/2023,23/03/2026 10:44,Credit card,6,0.33,34,11.22,2023,12,23,Saturday,10
8253,WALM074,Weslaco,Home and lifestyle,54,3,23/11/2023,23/03/2026 11:29,Credit card,4,0.33,162,53.46,2023,11,23,Thursday,11
8254,WALM089,Southlake,Fashion accessories,73,2,26/12/2020,23/03/2026 15:19,Credit card,3,0.33,146,48.18,2020,12,26,Saturday,15
8255,WALM035,San Angelo,Home and lifestyle,75,3,29/11/2021,23/03/2026 07:26,Credit card,5,0.48,225,108,2021,11,29,Monday,7
8256,WALM087,Waxahachie,Fashion accessories,52,2,18/12/2021,23/03/2026 13:23,Credit card,6,0.33,104,34.32,2021,12,18,Saturday,13
8257,WALM086,Rosenberg,Home and lifestyle,41,1,12/07/2020,23/03/2026 08:07,Credit card,4,0.33,41,13.53,2020,7,12,Sunday,8
8258,WALM089,Southlake,Fashion accessories,81,2,25/11/2023,23/03/2026 08:27,Credit card,5,0.33,162,53.46,2023,11,25,Saturday,8
8259,WALM030,Richardson,Home and lifestyle,25,1,18/11/2021,23/03/2026 11:33,Credit card,3,0.48,25,12,2021,11,18,Thursday,11
8260,WALM030,Richardson,Fashion accessories,82,2,20/12/2020,23/03/2026 07:38,Credit card,5,0.48,164,78.72,2020,12,20,Sunday,7
8261,WALM025,Waco,Home and lifestyle,18,2,26/12/2022,23/03/2026 10:49,Credit card,7,0.48,36,17.28,2022,12,26,Monday,10
8262,WALM058,Port Arthur,Fashion accessories,70,3,28/11/2020,23/03/2026 12:50,Credit card,3,0.33,210,69.3,2020,11,28,Saturday,12
8263,WALM075,San Marcos,Home and lifestyle,43,3,29/11/2023,23/03/2026 08:19,Credit card,6,0.33,129,42.57,2023,11,29,Wednesday,8
8264,WALM099,Weatherford,Fashion accessories,30,2,22/11/2022,23/03/2026 10:46,Credit card,7,0.18,60,10.8,2022,11,22,Tuesday,10
8265,WALM084,Schertz,Home and lifestyle,44,3,30/11/2022,23/03/2026 11:20,Credit card,7,0.33,132,43.56,2022,11,30,Wednesday,11
8266,WALM065,Texas City,Fashion accessories,15,3,27/12/2021,23/03/2026 08:09,Credit card,6,0.33,45,14.85,2021,12,27,Monday,8
8267,WALM065,Texas City,Home and lifestyle,35,2,12/05/2023,23/03/2026 15:33,Credit card,6,0.33,70,23.1,2023,5,12,Friday,15
8268,WALM074,Weslaco,Fashion accessories,24,2,12/03/2023,23/03/2026 08:39,Credit card,5,0.33,48,15.84,2023,3,12,Sunday,8
